logP(o/w),logS,PEOE_VSA+1,GCUT_SMR_1,PEOE_RPC-,rsynth,BCUT_SMR_2,BCUT_SLOGP_3,GCUT_SMR_2,h_logS,h_ema,BCUT_SLOGP_1,h_log_pbo,chi1v_C,BCUT_PEOE_1,balabanJ,chi1v,GCUT_PEOE_2,SMR_VSA5,BCUT_PEOE_2,chi1_C,BCUT_SMR_0,BCUT_PEOE_0,PEOE_VSA+3,vsa_other,BCUT_SMR_1,VDistEq,PEOE_VSA_NEG,PEOE_VSA_FPOS,BCUT_SLOGP_2,PEOE_VSA_FNEG,Kier2,PEOE_RPC+,vsa_acc,PEOE_VSA-0,lip_violation,PEOE_PC-,SMR_VSA0,SlogP_VSA4,PEOE_PC+,Weight,apol,PEOE_VSA-5,weinerPath,SMR,petitjeanSC,SMR_VSA6,petitjean,SlogP_VSA2,b_double,chi1,h_mr,VDistMa,zagreb,chi0_C,weinerPol,a_nO,opr_violation,h_pstates,VAdjEq,opr_brigid,SlogP_VSA3,Kier1,mr,chi0,vdw_vol,diameter,a_hyd,SlogP_VSA7,b_max1len,SlogP_VSA1,a_acc,VAdjMa,a_nC,b_heavy,a_aro,a_heavy,b_ar,a_nN,lip_acc,rings,opr_nring,ast_violation,ast_violation_ext,PEOE_VSA-3,logPapp
3.562,-8.0598402,28.758026,-0.20846653,0.080915332,0.27118644,0.70027208,2.7202804,0.16506442,-9.4830742,14.595486,-0.48663628,14.796428,13.545765,-0.53496861,1.44107,20.812462,0.060745485,360.95013,0.56191063,16.004805,-2.4495008,-2.7040122,109.7552,77.697189,-0.38687778,4.0425792,172.34253,0.78806734,0.52881002,0.21193267,25.478907,0.067690864,93.326324,67.651054,2.0,-4.0575948,143.17329,10.781946,4.0575948,813.013,131.86159,81.401527,14306.0,22.192341,0.81818181,126.23727,0.44999999,159.10117,6.0,28.353483,22.838873,11.544292,298.0,30.760572,94.0,7.0,3.0,1.0064657,0.22457284,39.0,94.68457,50.00655,22.679276,42.47575,947.53229,20.0,38.0,210.86055,4.0,62.489536,8.0,6.9772801,44.0,63.0,17.0,59.0,17.0,8.0,15.0,5.0,4.0,3.0,5.0,9.4210396,-5.38
2.283,-6.5763102,40.59901,-0.20218018,0.075155295,0.27118644,0.64807534,2.7202933,0.16076081,-9.1745615,15.768646,-0.44746605,13.943975,13.065986,-0.45797333,1.4417367,21.003494,0.05323891,344.89975,0.41313285,14.913052,-2.4501863,-2.7055013,121.59618,77.697189,-0.28845486,4.0426445,179.25981,0.78109056,0.46385166,0.21890946,24.896551,0.066223517,100.24361,67.651054,2.0,-4.147501,143.17329,13.967521,4.147501,815.03296,132.83316,81.401527,14305.0,22.17964,0.81818181,105.31101,0.44999999,159.10117,6.0,28.24733,22.923624,11.544156,300.0,30.346359,93.0,6.0,3.0,1.0167409,0.22457284,38.0,73.758316,50.00655,22.65362,42.638889,944.88617,20.0,37.0,157.07335,4.0,80.929115,8.0,6.9772801,43.0,63.0,16.0,59.0,16.0,10.0,16.0,5.0,4.0,3.0,5.0,18.842079,-6.66
1.934,-6.7160001,36.108002,-0.20425762,0.073942997,0.10169491,0.62492448,2.7202942,0.14743862,-8.6848431,15.695675,-0.44584742,12.55832,13.488635,-0.50587952,1.446046,21.32272,0.05786296,329.33945,0.47965115,15.096556,-2.4506264,-2.7065656,87.696724,90.646713,-0.33406979,4.0288787,183.4057,0.77514786,0.48190248,0.22485214,24.896551,0.063522488,104.38949,67.651054,2.0,-4.3238564,167.03551,10.781946,4.3238564,818.03296,133.20197,94.968445,14252.0,22.04174,0.72727275,147.44896,0.42105263,182.96339,7.0,28.264168,22.755568,11.545477,300.0,30.053467,94.0,7.0,3.0,1.0064657,0.22457284,38.0,110.63747,50.00655,22.50428,42.638889,940.37604,19.0,36.0,122.64464,4.0,70.872635,8.0,6.9772801,43.0,63.0,11.0,59.0,11.0,9.0,16.0,5.0,4.0,2.0,4.0,9.4210396,-7.45
5.1919999,-9.21523,20.299505,-0.20370732,0.083499327,0.23333333,0.70640093,2.7204099,0.1607606,-10.355935,13.672749,-0.44746575,14.609477,14.793165,-0.52994525,1.5148922,21.567064,0.058907405,398.25812,0.56312698,17.306898,-2.4510481,-2.7062569,87.696724,77.697189,-0.38906533,3.9365547,248.88124,0.70007366,0.51681745,0.29992631,25.629648,0.073575906,90.822563,146.69353,3.0,-3.7330441,143.17329,18.378317,3.7330441,825.06799,137.24675,81.401527,14266.0,22.92514,0.63636363,86.871437,0.3888889,159.10117,6.0,28.74733,23.542444,11.607992,304.0,32.337925,96.0,6.0,4.0,1.0064657,0.22152956,39.0,55.318733,50.991211,23.40103,43.345997,973.92584,18.0,40.0,210.86055,4.0,62.489536,7.0,7.0,46.0,64.0,17.0,60.0,17.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-5.66
3.4430001,-7.85992,36.108002,-0.20430987,0.084993623,0.18333334,0.68740231,2.7202802,0.15972763,-9.54076,15.026486,-0.44621572,14.609431,13.730217,-0.525778,1.5152349,21.201038,0.05929219,379.81854,0.55135882,16.24395,-2.4496696,-2.7043362,145.41362,77.697189,-0.37765014,3.929127,253.59354,0.69409823,0.50766742,0.30590177,26.222221,0.066883408,93.326324,148.90207,2.0,-4.1067295,154.17319,13.967521,4.1067295,827.03998,134.95517,81.401527,14281.0,22.63344,0.63636363,126.23727,0.3888889,170.10106,6.0,28.891489,23.26815,11.609786,302.0,31.46768,96.0,7.0,3.0,1.0064657,0.22152956,39.0,94.68457,50.991211,23.164455,43.182858,966.05975,18.0,39.0,210.86055,4.0,62.489536,8.0,7.0,45.0,64.0,17.0,60.0,17.0,8.0,15.0,5.0,4.0,3.0,5.0,9.4210396,-5.26
5.5489998,-9.6217003,20.299505,-0.20323712,0.08352489,0.23333333,0.6466949,2.8739629,0.16075993,-10.17164,13.681359,-0.44746575,11.544649,15.753674,-0.52993202,1.514775,22.527571,0.053278908,385.94467,0.51190484,17.306898,-2.5606508,-2.8162942,87.696724,77.697189,-0.35627016,3.9365547,169.83878,0.7953276,0.49078444,0.20467238,25.629648,0.07359843,90.822563,67.651054,3.0,-3.7319016,143.17329,19.603539,3.7319016,831.11597,141.24751,81.401527,14266.0,23.034241,0.63636363,105.31101,0.3888889,159.10117,6.0,28.74733,23.640421,11.607992,304.0,32.337925,96.0,6.0,4.0,1.0064657,0.22152956,39.0,73.758316,50.991211,23.473066,43.345997,973.92584,18.0,40.0,122.64464,4.0,62.489536,7.0,7.0,46.0,64.0,11.0,60.0,11.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-6.31
4.1409998,-8.2186804,20.299505,-0.20277518,0.086589187,0.1,0.6240142,2.7371345,0.14610659,-9.2843161,15.095951,-0.43991992,11.544622,14.753674,-0.50585508,1.514775,22.104921,0.052969605,329.33945,0.47870219,16.306898,-2.5173321,-2.7666261,87.696724,77.697189,-0.33284813,3.9365547,172.34253,0.79210871,0.48178309,0.20789127,25.629648,0.067225635,93.326324,67.651054,2.0,-4.0856748,154.17319,19.603539,4.0856748,833.08801,138.95592,81.401527,14266.0,22.731039,0.63636363,147.16353,0.3888889,170.10106,6.0,28.74733,23.366129,11.607992,304.0,31.630817,96.0,7.0,3.0,1.0064657,0.22152956,39.0,115.61083,50.991211,23.199451,43.345997,966.05975,18.0,39.0,122.64464,4.0,62.489536,8.0,7.0,45.0,64.0,11.0,60.0,11.0,8.0,15.0,5.0,4.0,3.0,5.0,9.4210396,-5.38
5.3639998,-9.2767,36.108002,-0.20530869,0.082894266,0.19672132,0.70713651,2.7204061,0.16076057,-10.550915,13.673985,-0.44746608,14.609587,15.437324,-0.52994025,1.5190761,22.211222,0.060102578,436.42377,0.57029915,17.951057,-2.4519258,-2.7085807,87.696724,77.697189,-0.38813755,3.9440792,251.08978,0.70306897,0.51589823,0.29693106,26.970558,0.07304541,90.822563,148.90207,3.0,-3.7602923,143.17329,13.967521,3.7602923,839.09497,140.34033,81.401527,14952.0,23.39834,0.63636363,105.31101,0.3888889,159.10117,6.0,29.391489,23.996845,11.65841,306.0,32.881893,97.0,6.0,4.0,1.0064657,0.21857543,39.0,73.758316,51.97633,23.903,43.889965,992.45331,18.0,41.0,210.86055,5.0,62.489536,7.0,7.022368,47.0,65.0,17.0,61.0,17.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-6.9
5.2800002,-9.2767,36.108002,-0.20360185,0.082881555,0.24590164,0.70919454,2.720382,0.16076027,-10.538302,13.679207,-0.44746575,14.609571,15.293165,-0.52994025,1.5047439,22.067064,0.058717582,398.68695,0.56258428,17.806898,-2.452476,-2.7085826,87.696724,77.697189,-0.38974416,3.9765716,251.08978,0.70306897,0.51320571,0.29693106,26.367884,0.073031552,90.822563,148.90207,2.0,-3.760869,143.17329,18.378317,3.760869,839.09497,140.34033,81.401527,15074.0,23.39134,0.72727275,105.31101,0.42105263,159.10117,6.0,29.24733,23.996843,11.653945,308.0,33.045029,97.0,6.0,4.0,1.0064657,0.21857543,39.0,73.758316,51.97633,23.869225,44.053101,992.45331,19.0,41.0,210.86055,4.0,62.489536,7.0,7.022368,47.0,65.0,17.0,61.0,17.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-5.59
5.7220001,-9.4784698,20.299505,-0.20355575,0.082829997,0.25806451,0.71056414,2.7204003,0.16076031,-10.846642,13.681131,-0.44746575,14.609599,15.793165,-0.52993971,1.4927601,22.567064,0.05869754,417.55536,0.56249756,18.306898,-2.4539466,-2.7108262,87.696724,77.697189,-0.38982952,4.0257158,251.08978,0.70851809,0.51309329,0.29148191,27.111111,0.072986126,90.822563,148.90207,3.0,-3.7632098,143.17329,18.378317,3.7632098,853.12201,143.43393,81.401527,15943.0,23.853041,0.81818181,105.31101,0.44999999,159.10117,6.0,29.74733,24.451233,11.697742,312.0,33.752136,98.0,6.0,4.0,1.0064657,0.2157065,39.0,73.758316,52.961891,24.33717,44.760208,1010.9808,20.0,42.0,210.86055,4.0,62.489536,7.0,7.044394,48.0,66.0,17.0,62.0,17.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-6.24
4.9759998,-9.2920504,28.758026,-0.20563366,0.080915309,0.25806451,0.69005096,2.7203751,0.16505632,-10.405067,14.593952,-0.48660594,14.796423,14.939612,-0.53481215,1.4927601,22.20631,0.05852456,379.81854,0.54609323,17.398651,-2.4523959,-2.7078164,109.7552,77.697189,-0.3866263,4.0257158,172.34253,0.7997461,0.52693719,0.20025387,27.111111,0.067690849,93.326324,67.651054,2.0,-4.0575957,143.17329,15.192742,4.0575957,855.09399,141.14233,81.401527,15943.0,23.57044,0.81818181,126.23727,0.44999999,159.10117,6.0,29.74733,24.202028,11.697742,312.0,33.045029,98.0,7.0,4.0,1.0064657,0.2157065,39.0,94.68457,52.961891,24.059511,44.760208,1003.1147,20.0,41.0,210.86055,4.0,62.489536,8.0,7.044394,47.0,66.0,17.0,62.0,17.0,8.0,15.0,5.0,4.0,3.0,5.0,9.4210396,-6.23
3.697,-7.8085198,40.59901,-0.20153891,0.075155281,0.25806451,0.64686048,2.7204001,0.16076025,-10.09636,15.76712,-0.44746575,13.943971,14.459832,-0.45797327,1.4934276,22.397343,0.053161364,363.76816,0.41232446,16.306898,-2.4539034,-2.7105985,121.59618,77.697189,-0.28614491,4.0257726,179.25981,0.79307467,0.46378896,0.20692532,26.518536,0.066223495,100.24361,67.651054,2.0,-4.1475019,143.17329,18.378317,4.1475019,857.11395,142.11392,81.401527,15942.0,23.557739,0.81818181,105.31101,0.44999999,159.10117,6.0,29.641176,24.286779,11.69762,314.0,32.630817,97.0,6.0,3.0,1.0167406,0.2157065,38.0,73.758316,52.961891,24.034389,44.923344,1000.4686,20.0,40.0,157.07335,4.0,80.929115,8.0,7.044394,46.0,66.0,16.0,62.0,16.0,10.0,16.0,5.0,4.0,3.0,5.0,18.842079,-5.74
5.3130002,-9.4851799,36.108002,-0.2109206,0.082869068,0.22222222,0.72236454,2.7202971,0.16511355,-11.11685,13.664737,-0.48668292,17.674404,15.494453,-0.53501135,1.3590823,22.268353,0.060818955,486.47406,0.5889833,18.968695,-2.4489274,-2.7032969,87.696724,77.697189,-0.39805928,3.9494109,330.13226,0.61162442,0.64196289,0.38837558,26.673836,0.073023207,90.822563,227.94455,3.0,-3.7614355,143.17329,17.153095,3.7614355,859.08496,141.19316,81.401527,16128.0,23.99424,0.63636363,86.871437,0.3888889,159.10117,6.0,30.409126,24.63781,11.753993,322.0,33.873459,101.0,6.0,5.0,1.0064657,0.21535175,45.0,55.318733,52.372837,24.544622,44.881531,1021.5139,18.0,43.0,299.07648,4.0,62.489536,7.0,7.0874629,49.0,68.0,23.0,63.0,23.0,8.0,14.0,6.0,5.0,3.0,5.0,9.4210396,-6.46
3.348,-7.9482098,36.108002,-0.20285746,0.073942982,0.096774191,0.62411296,2.7204018,0.14615525,-9.6066761,15.694152,-0.43997088,12.558315,14.882482,-0.50585973,1.4976825,22.716566,0.05342225,348.20786,0.4788169,16.490402,-2.454844,-2.712405,87.696724,90.646713,-0.33293825,4.0125098,183.4057,0.787503,0.48180488,0.21249698,26.518536,0.063522473,104.38949,67.651054,2.0,-4.3238573,167.03551,15.192742,4.3238573,860.11395,142.48271,94.968445,15886.0,23.41984,0.72727275,147.44896,0.42105263,182.96339,7.0,29.658014,24.118725,11.698835,314.0,32.337925,98.0,7.0,3.0,1.0064657,0.2157065,38.0,110.63747,52.961891,23.884594,44.923344,995.95844,19.0,39.0,122.64464,4.0,70.872635,8.0,7.044394,46.0,66.0,11.0,62.0,11.0,9.0,16.0,5.0,4.0,3.0,5.0,9.4210396,-6.3
5.6700001,-9.8916502,36.108002,-0.21060424,0.082894251,0.22222222,0.70914227,2.8738599,0.16402912,-10.932318,13.67334,-0.47155106,14.609577,16.454962,-0.53492564,1.358986,23.228859,0.060408216,474.16058,0.57729465,18.968695,-2.5599105,-2.8154213,87.696724,77.697189,-0.39719102,3.9494109,251.08978,0.7046119,0.57238263,0.2953881,26.673836,0.073045388,90.822563,148.90207,3.0,-3.7602932,143.17329,18.378317,3.7602932,865.133,145.19392,81.401527,16128.0,24.10334,0.63636363,105.31101,0.3888889,159.10117,6.0,30.409126,24.735785,11.753993,322.0,33.873459,101.0,6.0,5.0,1.0064657,0.21535175,45.0,73.758316,52.372837,24.621813,44.881531,1021.5139,18.0,43.0,210.86055,4.0,62.489536,7.0,7.0874629,49.0,68.0,17.0,63.0,17.0,8.0,14.0,6.0,5.0,3.0,5.0,9.4210396,-6.95
4.2620001,-8.4886303,36.108002,-0.20802926,0.085991628,0.095238097,0.70875126,2.7350075,0.16239682,-10.04503,15.08791,-0.46581051,14.60955,15.454962,-0.53243905,1.358986,22.80621,0.059859376,417.55536,0.57212263,17.968695,-2.5150826,-2.7636495,87.696724,77.697189,-0.39253691,3.9494109,253.59354,0.70138371,0.54340833,0.29861629,26.673836,0.066764139,93.326324,148.90207,2.0,-4.1140661,154.17319,18.378317,4.1140661,867.10498,142.90234,81.401527,16128.0,23.80014,0.63636363,147.16353,0.3888889,170.10106,6.0,30.409126,24.461493,11.753993,322.0,33.166351,101.0,7.0,4.0,1.0064657,0.21535175,45.0,115.61083,52.372837,24.347963,44.881531,1013.6478,18.0,42.0,210.86055,4.0,62.489536,8.0,7.0874629,48.0,68.0,17.0,63.0,17.0,8.0,15.0,6.0,5.0,3.0,5.0,9.4210396,-5.4
5.401,-9.5466499,51.916496,-0.21084389,0.082260557,0.234375,0.7218076,2.7202833,0.16511612,-11.299021,13.671189,-0.48666522,17.6745,15.994453,-0.53498936,1.3513255,22.768353,0.060748089,486.90289,0.58855969,19.468695,-2.4496057,-2.7045622,87.696724,77.697189,-0.39789271,3.9839101,332.34079,0.61616462,0.64155698,0.38383538,27.407425,0.072486989,90.822563,230.15308,3.0,-3.7892604,143.17329,17.153095,3.7892604,873.112,144.28676,81.401527,16979.0,24.46044,0.72727275,105.31101,0.42105263,159.10117,6.0,30.909126,25.092209,11.798448,326.0,34.580563,102.0,6.0,5.0,1.0064657,0.21257895,45.0,73.758316,53.353497,25.013351,45.588634,1040.0414,19.0,44.0,299.07648,4.0,62.489536,7.0,7.1085243,50.0,69.0,23.0,64.0,23.0,8.0,14.0,6.0,5.0,3.0,5.0,9.4210396,-5.69
4.7020001,-9.7377996,36.108002,-0.2043239,0.084993623,0.171875,0.69954222,2.7202802,0.16097549,-11.024323,15.026055,-0.44463718,16.82699,15.134917,-0.52900457,1.346907,22.60574,0.060327746,415.10492,0.55851406,18.210276,-2.4496682,-2.7043335,145.41362,77.697189,-0.38526195,4.0022187,289.62762,0.6651848,0.5109145,0.33481517,26.833462,0.066883408,93.326324,184.93614,2.0,-4.1067295,154.17319,13.967521,4.1067295,877.09998,143.32875,81.401527,17051.0,24.384041,0.81818181,126.23727,0.44999999,170.10106,6.0,30.857815,24.873955,11.795046,328.0,34.036594,105.0,7.0,5.0,1.0064657,0.21257895,44.0,94.68457,53.353497,24.784491,45.751774,1032.1753,20.0,43.0,251.29286,4.0,62.489536,8.0,7.1085243,49.0,69.0,21.0,64.0,22.0,8.0,15.0,6.0,5.0,3.0,5.0,9.4210396,-6.17
5.0970001,-9.5620003,44.566521,-0.21123284,0.080353074,0.24615385,0.73400903,2.7202797,0.16768116,-11.165972,14.585817,-0.5098775,17.861351,15.640901,-0.55439204,1.3418902,22.907598,0.061020304,468.03448,0.59282523,19.060446,-2.4495683,-2.7041464,109.7552,77.697189,-0.40716305,4.0282555,253.59354,0.71210223,0.62160385,0.2878978,28.145817,0.067222945,93.326324,148.90207,2.0,-4.0859871,143.17329,13.967521,4.0859871,889.11096,145.08875,81.401527,17894.0,24.63954,0.81818181,126.23727,0.44999999,159.10117,6.0,31.409126,25.297394,11.840819,330.0,34.580563,103.0,7.0,5.0,1.0064657,0.20988324,45.0,94.68457,54.334694,25.203815,46.295742,1050.7028,20.0,44.0,299.07648,4.0,62.489536,8.0,7.129283,50.0,70.0,23.0,65.0,23.0,8.0,15.0,6.0,5.0,3.0,5.0,9.4210396,-6.79
6.6230001,-11.15458,36.108002,-0.20532784,0.082894266,0.18461539,0.7253145,2.7204063,0.1610834,-12.03446,13.673562,-0.4474659,16.827145,16.842024,-0.52994007,1.3516889,23.615923,0.061018426,471.71014,0.5804981,19.917383,-2.4519229,-2.7085757,87.696724,77.697189,-0.39953548,4.0095901,287.12387,0.67433369,0.51657474,0.32566628,27.5625,0.07304541,90.822563,184.93614,3.0,-3.7602923,143.17329,13.967521,3.7602923,889.15497,148.71393,81.401527,17774.0,25.148939,0.81818181,105.31101,0.44999999,159.10117,6.0,31.357815,25.60265,11.841512,332.0,35.450809,106.0,6.0,5.0,1.0064657,0.20988324,44.0,73.758316,54.334694,25.521807,46.458878,1058.5688,20.0,45.0,251.29286,5.0,62.489536,7.0,7.129283,51.0,70.0,21.0,65.0,22.0,8.0,14.0,6.0,5.0,3.0,5.0,9.4210396,-7.8
3.8180001,-8.0784702,56.407505,-0.20431304,0.074644305,0.24615385,0.70964414,2.7202926,0.16510901,-10.857021,15.759092,-0.44992593,17.008898,15.16112,-0.52577752,1.3424637,23.098629,0.059247598,451.98407,0.55112743,17.968695,-2.4502735,-2.7056878,121.59618,77.697189,-0.37763569,4.0283046,260.51083,0.70614469,0.50756615,0.29385531,27.5625,0.06577564,100.24361,148.90207,2.0,-4.1758933,143.17329,17.153095,4.1758933,891.13098,146.06033,81.401527,17893.0,24.626841,0.81818181,105.31101,0.44999999,159.10117,6.0,31.302973,25.382145,11.84071,332.0,34.166351,102.0,6.0,5.0,1.0167392,0.20988324,44.0,73.758316,54.334694,25.18181,46.458878,1048.0566,20.0,43.0,245.28928,4.0,80.929115,8.0,7.129283,49.0,70.0,22.0,65.0,22.0,10.0,16.0,6.0,5.0,3.0,5.0,18.842079,-5.68
3.4690001,-8.2181597,51.916496,-0.20808479,0.073460624,0.092307694,0.71355307,2.7202933,0.16293579,-10.367371,15.686128,-0.46706292,15.623243,15.58377,-0.53246325,1.3460683,23.417854,0.060424726,436.42377,0.57769936,18.152199,-2.450727,-2.7067888,87.696724,90.646713,-0.39271769,4.0157852,264.65671,0.70038527,0.54443306,0.2996147,27.5625,0.063110381,104.38949,148.90207,2.0,-4.3522487,167.03551,13.967521,4.3522487,894.13098,146.42914,94.968445,17834.0,24.488939,0.72727275,147.44896,0.42105263,182.96339,7.0,31.319809,25.214088,11.841784,332.0,33.873459,103.0,7.0,4.0,1.0064657,0.20988324,44.0,110.63747,54.334694,25.032854,46.458878,1043.5465,19.0,42.0,210.86055,4.0,70.872635,8.0,7.129283,49.0,70.0,17.0,65.0,17.0,9.0,16.0,6.0,5.0,3.0,5.0,9.4210396,-6.01
6.572,-11.36306,36.108002,-0.21100567,0.082869068,0.20895523,0.7262305,2.7202973,0.16522254,-12.600415,13.664314,-0.4866814,19.891964,16.899155,-0.53496313,1.2336835,23.673052,0.061066233,521.76044,0.59180892,20.935022,-2.4489264,-2.703295,87.696724,77.697189,-0.40111551,4.007772,366.16632,0.58675128,0.64256632,0.41324875,27.335556,0.073023207,90.822563,263.97861,3.0,-3.7614355,143.17329,17.153095,3.7614355,909.14496,149.56676,81.401527,19042.0,25.744841,0.81818181,86.871437,0.44999999,159.10117,6.0,32.375454,26.243614,11.932251,348.0,36.442371,110.0,6.0,5.0,1.0064657,0.20689553,50.0,55.318733,54.766747,26.160501,47.450443,1087.6294,20.0,47.0,339.50879,4.0,62.489536,7.0,7.1898246,53.0,73.0,27.0,67.0,28.0,8.0,14.0,7.0,6.0,3.0,5.0,9.4210396,-7.34
6.9289999,-11.76953,36.108002,-0.21070905,0.082894251,0.20895523,0.71849072,2.8738601,0.16413873,-12.415865,13.672916,-0.47142801,16.827135,17.859663,-0.53487825,1.2336057,24.63356,0.061056241,509.44696,0.58393031,20.935022,-2.5599093,-2.8154197,87.696724,77.697189,-0.40103987,4.007772,287.12387,0.67595714,0.57262933,0.32404283,27.335556,0.073045388,90.822563,184.93614,3.0,-3.7602932,143.17329,18.378317,3.7602932,915.19299,153.5675,81.401527,19042.0,25.853939,0.81818181,105.31101,0.44999999,159.10117,6.0,32.375454,26.341589,11.932251,348.0,36.442371,110.0,6.0,5.0,1.0064657,0.20689553,50.0,73.758316,54.766747,26.239784,47.450443,1087.6294,20.0,47.0,251.29286,4.0,62.489536,7.0,7.1898246,53.0,73.0,21.0,67.0,22.0,8.0,14.0,7.0,6.0,3.0,5.0,9.4210396,-7.83
5.5209999,-10.36651,36.108002,-0.20808384,0.085991628,0.089552239,0.71642107,2.7350109,0.16261314,-11.528581,15.087484,-0.46578851,16.827108,16.859663,-0.53241515,1.2336057,24.210911,0.061035525,452.84174,0.57756782,19.935022,-2.5150795,-2.7636449,87.696724,77.697189,-0.40024346,4.007772,289.62762,0.67283434,0.54387921,0.32716566,27.335556,0.066764139,93.326324,184.93614,3.0,-4.1140661,154.17319,18.378317,4.1140661,917.16498,151.27592,81.401527,19042.0,25.550739,0.81818181,147.16353,0.44999999,170.10106,6.0,32.375454,26.067297,11.932251,348.0,35.735264,110.0,7.0,5.0,1.0064657,0.20689553,50.0,115.61083,54.766747,25.967012,47.450443,1079.7633,20.0,46.0,251.29286,4.0,62.489536,8.0,7.1898246,52.0,73.0,21.0,67.0,22.0,8.0,15.0,7.0,6.0,3.0,5.0,9.4210396,-6.29
6.6599998,-11.42453,51.916496,-0.2109306,0.082260557,0.22058824,0.72607517,2.7202835,0.16522512,-12.782572,13.670767,-0.48666358,19.892057,17.399155,-0.53494126,1.2283105,24.173052,0.061062317,522.18927,0.58952534,21.435022,-2.4496043,-2.7045596,87.696724,77.697189,-0.40109536,4.0300798,368.37488,0.59154606,0.6421327,0.40845397,28.051903,0.072486989,90.822563,266.18716,3.0,-3.7892604,143.17329,17.153095,3.7892604,923.172,152.66034,81.401527,19957.0,26.21104,0.81818181,105.31101,0.44999999,159.10117,6.0,32.875454,26.698011,11.975115,352.0,37.149479,111.0,6.0,5.0,1.0064657,0.20435871,50.0,73.758316,55.743607,26.629206,48.157551,1106.1569,20.0,48.0,339.50879,4.0,62.489536,7.0,7.2094536,54.0,74.0,27.0,68.0,28.0,8.0,14.0,7.0,6.0,3.0,5.0,9.4210396,-6.41
7.1020002,-11.6263,36.108002,-0.21091348,0.082209773,0.23188406,0.72603834,2.7202928,0.1652213,-13.090849,13.672689,-0.48665822,19.892086,17.899155,-0.53493857,1.2214084,24.673052,0.061062384,541.05768,0.58883232,21.935022,-2.4502923,-2.7058167,87.696724,77.697189,-0.40109259,4.0628362,368.37488,0.59858227,0.64217931,0.40141773,28.772928,0.072442241,90.822563,266.18716,3.0,-3.7916012,143.17329,17.153095,3.7916012,937.19897,155.75392,81.401527,20940.0,26.672741,0.81818181,105.31101,0.44999999,159.10117,6.0,33.375454,27.152401,12.016033,356.0,37.856586,112.0,6.0,5.0,1.0064657,0.20188898,50.0,73.758316,56.721066,27.097639,48.864658,1124.6843,20.0,49.0,339.50879,4.0,62.489536,7.0,7.2288189,55.0,75.0,27.0,69.0,28.0,8.0,14.0,7.0,6.0,3.0,5.0,9.4210396,-7.8
6.3559999,-11.43988,44.566521,-0.21127236,0.080353074,0.23188406,0.73190767,2.7202799,0.16768202,-12.649539,14.585388,-0.50987566,20.078909,17.045601,-0.55434406,1.2214084,24.312298,0.061044406,503.32083,0.59274,21.026773,-2.4495668,-2.704144,109.7552,77.697189,-0.40629861,4.0628362,289.62762,0.68411607,0.62191886,0.31588393,28.772928,0.067222945,93.326324,184.93614,3.0,-4.0859871,143.17329,13.967521,4.0859871,939.17096,153.46234,81.401527,20940.0,26.390141,0.81818181,126.23727,0.44999999,159.10117,6.0,33.375454,26.903198,12.016033,356.0,37.149479,112.0,7.0,5.0,1.0064656,0.20188898,50.0,94.68457,56.721066,26.820696,48.864658,1116.8182,20.0,48.0,339.50879,4.0,62.489536,8.0,7.2288189,54.0,75.0,27.0,69.0,28.0,8.0,15.0,7.0,6.0,3.0,5.0,9.4210396,-7.68
5.0770001,-9.9563503,56.407505,-0.20432678,0.074644305,0.23188406,0.72045559,2.7202926,0.16521792,-12.340569,15.758669,-0.44992566,19.226458,16.565821,-0.5290044,1.2219011,24.50333,0.060298741,487.27045,0.55798715,19.935022,-2.4502718,-2.7056844,121.59618,77.697189,-0.38525721,4.0628819,296.54489,0.67856359,0.51081443,0.32143641,28.222263,0.06577564,100.24361,184.93614,3.0,-4.1758933,143.17329,17.153095,4.1758933,941.19098,154.43393,81.401527,20939.0,26.377439,0.81818181,105.31101,0.44999999,159.10117,6.0,33.269299,26.987947,12.015937,358.0,36.735264,111.0,6.0,5.0,1.0167391,0.20188898,49.0,73.758316,56.721066,26.801107,49.027794,1114.1721,20.0,47.0,285.72156,4.0,80.929115,8.0,7.2288189,53.0,75.0,26.0,69.0,27.0,10.0,16.0,7.0,6.0,3.0,5.0,18.842079,-6.58
4.7280002,-10.09604,51.916496,-0.20813854,0.073460624,0.086956523,0.72567558,2.7202935,0.16315168,-11.850921,15.685705,-0.467062,17.840801,16.98847,-0.53243911,1.2249236,24.822556,0.061040197,471.71014,0.58457714,20.118525,-2.4507248,-2.7067847,87.696724,90.646713,-0.40031394,4.0527883,300.69077,0.67293382,0.54489261,0.32706618,28.222263,0.063110381,104.38949,184.93614,3.0,-4.3522487,167.03551,13.967521,4.3522487,944.19098,154.80272,94.968445,20876.0,26.23954,0.81818181,147.44896,0.44999999,182.96339,7.0,33.286137,26.819893,12.016809,358.0,36.442371,112.0,7.0,5.0,1.0064657,0.20188898,49.0,110.63747,56.721066,26.652489,49.027794,1109.662,20.0,46.0,251.29286,4.0,70.872635,8.0,7.2288189,53.0,75.0,21.0,69.0,22.0,9.0,16.0,7.0,6.0,3.0,5.0,9.4210396,-6.06
